BID_WEIGHT,DTE_LAMBDA,PRICE_CAP_ADJUSTMENT,SECONDARY_CLASS_WEIGHT,MIN_SECONDARY_THRESHOLD,score,train_ic,test_ic,ic_tstat,train_hit_rate,test_hit_rate,test_spread,trial_number,score_ic_component,score_tstat_component,score_hitrate_component,score_penalty_component
0.5903593030755074,0.13073678563762764,True,0.3231633239806877,0.1795492620692301,9.377716687438246,0.029457687568569996,0.0920985648686952,0.6138473139662187,51.71428571428571,51.60975609756097,3.214913749218463,0,6.907392365152141,0.2988957508575351,0.17142857142857082,-2.0
0.5879482341627238,0.1327934991779462,True,0.23779348707347836,0.22765545749460414,9.413206097395163,0.030025515031745404,0.09234689559774728,0.6266216695583828,51.89285714285713,51.60975609756097,3.214913749218463,1,6.926017169831045,0.29790321327840336,0.18928571428571317,-2.0
0.7031994761120124,0.06354139474705019,True,0.34357981723164355,0.17004183996054748,8.488012131898163,0.03337591509502232,0.08049409232976025,0.6735309813439947,52.107142857142854,49.609756097560975,2.8714982044567097,2,6.037056924732019,0.2402409214518596,0.2107142857142854,-2.0
0.562675084873554,0.12244331101777545,True,0.3043397626975092,0.20374552330142565,9.573630864888436,0.02662889898844719,0.09413327326786858,0.5683863015282542,52.07142857142857,51.60975609756097,3.214913749218462,3,7.059995495090144,0.3064925126554352,0.20714285714285696,-2.0
0.8284009249475567,0.14266061829586407,True,0.3310360211872182,0.18385226115491582,5.955702249075184,0.04161971256055288,0.07368282577837235,0.7784604963596915,52.10714285714287,51.51219512195122,2.9616618678815256,4,5.526211933377926,0.21877602998297055,0.21071428571428685,0.0
0.5452157780908449,0.08316237052001518,True,0.24525806896061098,0.2169815185646914,9.705912669849866,0.02257595338165515,0.0960309755316981,0.4780282667531962,51.89285714285713,49.90243902439024,3.0988443618203205,5,7.202323164877358,0.314303790686793,0.18928571428571317,-2.0
0.8069986013550399,0.11467858737901117,True,0.24078845159737486,0.2061897522420759,6.44066763277022,0.04233853958225905,0.07986697489461758,0.7979267051440766,52.17857142857143,51.26829268292683,3.2371351309218666,6,5.990023117096318,0.2327873728167576,0.21785714285714308,0.0
0.601930530199614,0.07912228101136434,True,0.26963203372402533,0.20468145608663552,9.356142919372889,0.025904034353761467,0.09225496873439884,0.5388115331044698,51.357142857142854,49.90243902439024,3.0852750056649305,7,6.919122655079913,0.30130597857869257,0.13571428571428543,-2.0
0.7567136086982912,0.1366451656195658,True,0.35557934329441343,0.22082318754969937,6.055441613956649,0.04367493047562781,0.07480902980548262,0.8277261821618254,52.17857142857143,51.31707317073172,3.2645077373761366,8,5.610677235411197,0.22690723568830853,0.21785714285714308,0.0
0.8488770447122718,0.13685998828448342,True,0.3143783982394939,0.17502190490631309,5.874102814903138,0.041582792734705706,0.07276846011649128,0.7737088133055627,52.0,51.46341463414634,3.2371351309218666,9,5.457634508736846,0.21646830616629167,0.2,0.0
0.5065182117748354,0.09447946276654592,True,0.3893850342591901,0.2431720667463045,9.442714949690298,0.01853707475580984,0.09302689051919785,0.4336323826157007,51.67857142857143,50.048780487804876,3.0212856512075064,10,6.977016788939839,0.2978410178933171,0.16785714285714307,-2.0
0.5616038064856518,0.10428928282179797,True,0.20919377875911335,0.15104924625740918,9.616626745913432,0.02377050928150323,0.09490778267995692,0.4992629894205998,51.89285714285713,50.14634146341463,3.214913749218462,11,7.118083700996769,0.30925733063095046,0.18928571428571317,-2.0
0.6631513912666128,0.09975547581569862,True,0.2010796906279274,0.1515409746511532,6.824537797137417,0.03550026217527506,0.08513535552972049,0.707446205681562,51.75,50.34146341463415,3.136093287710053,12,6.385151664729036,0.26438613240838116,0.17500000000000002,0.0
0.5209736749308268,0.08218030318706328,True,0.20035479806941078,0.15620234911250425,9.659392872089235,0.022695998859383455,0.0955080836081524,0.5252149823146439,51.857142857142854,49.80487804878048,3.0988443618203205,13,7.163106270611429,0.3105723157635195,0.18571428571428542,-2.0
0.5074962455209535,0.050959483379378716,True,0.27299465765512193,0.22262995847688455,11.894001447005977,0.019007735200353294,0.09849637831038124,0.44747528021006355,51.67857142857143,48.390243902439025,2.657614648177821,14,7.387228373278594,0.33891593087024147,0.16785714285714307,-4.0
0.6583389936483128,0.053694873327783145,True,0.2729611600924546,0.22438064780469874,9.155603632772582,0.029532067492816328,0.08966605158016641,0.6376458004767471,51.46428571428572,49.12195121951219,2.704984909567675,15,6.724953868512481,0.2842211928315289,0.14642857142857224,-2.0
0.5006009949771377,0.06983643719274202,True,0.2827394726652016,0.24681264951009116,12.086883900473042,0.02059421379812537,0.1007570272820341,0.49024591811891105,51.857142857142854,49.12195121951219,3.070501259193324,16,7.556777046152558,0.3443925686061985,0.18571428571428542,-4.0
0.6279428422297568,0.05070319781325036,True,0.28537846974734726,0.24281601108299306,9.33962789223484,0.029370399133746783,0.09222466069323883,0.6402264903879704,51.25,48.4390243902439,2.704984909567675,17,6.916849551992912,0.297778340241927,0.125,-2.0
0.5057131115973804,0.0667994082325262,True,0.28894835149489756,0.23511958929241933,12.073972668150867,0.019525798440426907,0.10082772529054851,0.45839226738806416,51.67857142857143,48.8780487804878,3.070501259193324,18,7.5620793967911375,0.3440361285025855,0.16785714285714307,-4.0
0.7194932235711966,0.06560589060012503,True,0.3646553723415329,0.24809284850804594,8.424931762237104,0.03550081441370885,0.07969729800901737,0.7058554172071949,52.107142857142854,49.609756097560975,3.14697146749705,19,5.977297350676302,0.2369201258465165,0.2107142857142854,-2.0
0.7525728517190502,0.07028686276738169,True,0.29061429820795787,0.2387207798052072,8.218552920920974,0.03703328369984849,0.07720482749378081,0.7198497676126412,52.07142857142858,49.853658536585364,3.055852922184652,20,5.7903620620335605,0.22104800174455674,0.20714285714285766,-2.0
0.502181300379536,0.05845877100782847,True,0.2605730770448832,0.23241201218617047,11.86687041892861,0.019672762948600646,0.09815454948268021,0.4602128065782017,51.67857142857143,48.63414634146341,2.929472328104326,21,7.3615912112010164,0.3374220648704524,0.16785714285714307,-4.0
0.5375261887242604,0.07289399169187742,True,0.2977116318819034,0.2349500143232505,11.666147149669573,0.028905012351439135,0.09572763384908159,0.6384628990429377,51.71428571428571,49.21951219512195,3.0988443618203205,22,7.1795725386811196,0.3151460395598816,0.17142857142857082,-4.0
0.5076967899373374,0.05879905913767601,True,0.2590331127388176,0.2135071254362684,11.927167950177509,0.020208814084561117,0.09893453797347376,0.4712913447642501,51.67857142857143,48.63414634146341,2.929472328104326,23,7.4200903480105325,0.3392204593098325,0.16785714285714307,-4.0
0.6265460686620311,0.0911929251751025,True,0.22351153756585565,0.21379524151718518,7.125589538599071,0.028330891695830196,0.08918374108783586,0.5953105729736056,51.53571428571429,50.09756097560976,3.136093287710053,24,6.6887805815876895,0.2832375284399531,0.1535714285714292,0.0
0.5531871987692195,0.06163797694778143,True,0.25809657847136624,0.19127667368107568,11.937627249036932,0.028386397182447464,0.09929791872136157,0.6309093669404551,51.53571428571429,48.73170731707317,3.250560001048889,25,7.447343904102118,0.33671191636338665,0.1535714285714292,-4.0
0.5583992053309582,0.07342974137513371,True,0.2846955725957866,0.18822156907456578,11.651316426909476,0.02997333140523435,0.09576431086694294,0.6582742562828845,51.53571428571429,49.41463414634147,3.0988443618203205,26,7.182323315020721,0.315421683317326,0.1535714285714292,-4.0
0.5378445437087305,0.06507892608379501,True,0.30732495961344347,0.24993159012909583,11.961765266004129,0.025497712402150697,0.09938756468897444,0.5757804548627423,51.71428571428571,48.73170731707317,3.26412935720428,27,7.454067351673084,0.33626934290247446,0.17142857142857082,-4.0
0.5330171792170143,0.08611846653629987,True,0.30189501349818343,0.24791670996345994,9.736232497114335,0.021940306152565262,0.09648706088982147,0.46695519414402853,51.857142857142854,49.90243902439024,3.0988443618203205,28,7.2365295667366105,0.3139886446634388,0.18571428571428542,-2.0
0.59021616477104,0.07560261034064511,True,0.3246547430295987,0.24957884571771918,11.544163396976668,0.033959195760042714,0.0946501138914814,0.7356461260200194,51.357142857142854,49.90243902439024,3.0852750056649305,29,7.098758541861105,0.3096905694012764,0.13571428571428543,-4.0
0.6233078419647915,0.06621256374379632,True,0.3145733422585165,0.23152180938398736,9.41789711521957,0.033090135555963004,0.09311116353614722,0.7124868383500366,51.357142857142854,49.853658536585364,3.0852750056649305,30,6.983337265211041,0.298845564294243,0.13571428571428543,-2.0
0.8867338618027895,0.06041313082427693,True,0.25611500557621014,0.1946023497934529,8.716692937428583,0.04141594974997649,0.08398227035556965,0.7537161700577049,51.82142857142858,50.29268292682927,2.724964576967351,31,6.298670276667725,0.23587980361800231,0.18214285714285766,-2.0
0.5845059917188269,0.06716866021577053,True,0.28230295682159584,0.2398973618035389,11.593543750463386,0.029223599107417703,0.09522407925227958,0.6438598443281072,51.357142857142854,49.41463414634147,3.0852750056649305,32,7.141805943920968,0.31602352082813245,0.13571428571428543,-4.0
0.5706505806607022,0.05570997485892908,True,0.22778968931559568,0.19583497795257698,11.85378471610868,0.028860881425895425,0.098427468618231,0.6382196478224305,51.357142857142854,48.48780487804878,3.134864988204977,33,7.3820601463673245,0.3360102840270684,0.13571428571428543,-4.0
0.5380226220966224,0.0631897450390617,True,0.31147778076514127,0.22899569709103548,11.937670451675992,0.025734610932131325,0.09906873100004603,0.5813634968858624,51.71428571428571,48.73170731707317,3.26412935720428,34,7.430154825003452,0.33608705524396887,0.17142857142857082,-4.0
0.5305789345648775,0.07735218491444636,True,0.3372564296904556,0.2311153995799134,11.743834647132966,0.02844936817265168,0.09658022035046995,0.6315594655538699,51.857142857142854,49.41463414634147,3.0988443618203205,35,7.243516526285246,0.31460383513343476,0.18571428571428542,-4.0
0.6072104846555183,0.08966884602691434,True,0.316544957414873,0.2374744991747692,7.3178668854851505,0.02671047378273326,0.09154795338157123,0.552122170396375,51.53571428571429,49.90243902439024,3.0852750056649305,36,6.866096503617843,0.29819895329587903,0.1535714285714292,0.0
0.5372854079328518,0.14943717044401278,True,0.30547348281714626,0.22746337349104664,8.959381180863602,0.019058596967869705,0.08634039425849957,0.4078004405215211,52.03571428571428,51.60975609756097,3.2754802922790285,37,6.475529569387469,0.2802801829047067,0.20357142857142776,-2.0
0.6739964344978212,0.12271984972011649,True,0.34957164945894975,0.24456144564405266,6.675248478870154,0.03963644701610398,0.08232629346876028,0.7648124751336083,52.46428571428571,51.5609756097561,3.3556262826885344,38,6.174472010157021,0.2543478972845625,0.24642857142857083,0.0
0.5750045322698939,0.06421477761352833,True,0.296830764523814,0.22738615915241275,11.604184562892186,0.029434587046421275,0.09538385853638318,0.6502157473732895,51.357142857142854,49.21951219512195,3.0852750056649305,39,7.153789390228738,0.31468088694916246,0.13571428571428543,-4.0
0.5252097804192202,0.07039815631415275,True,0.32917643762133514,0.2108395370160439,11.943126151765114,0.021977317526780026,0.09918578204671329,0.5063077211645952,51.67857142857143,49.21951219512195,3.26412935720428,40,7.438933653503497,0.3363353554044758,0.16785714285714307,-4.0
0.5214350323461937,0.06874308462040934,True,0.3303963095053677,0.21633622692943744,11.948230844131901,0.02153410217767046,0.09924053122071336,0.497202609768273,51.67857142857143,49.12195121951219,3.26412935720428,41,7.443039841553501,0.3373338597212558,0.16785714285714307,-4.0
0.5202534603385149,0.07995287158685539,True,0.32858399495243645,0.21159891037364276,11.698644646606073,0.023031007151695558,0.09598872372889837,0.5329508241462282,51.857142857142854,49.80487804878048,3.0988443618203205,42,7.199154279667377,0.3137760812244107,0.18571428571428542,-4.0
0.5531761195337872,0.07016631113353308,True,0.36900454648010306,0.2073436202386764,11.619429360333616,0.029492169788276103,0.0953703218262543,0.6488097221409261,51.53571428571429,49.21951219512195,3.0988443618203205,43,7.152774136969072,0.31308379479311355,0.1535714285714292,-4.0
0.5028894036735337,0.08531717621072053,True,0.3409637869988357,0.21846980197900917,9.57149187180254,0.023333499744219284,0.09466792463585773,0.5641523007086471,51.67857142857143,49.80487804878048,3.070501259193324,44,7.100094347689329,0.30354038125606764,0.16785714285714307,-2.0
0.522115350536501,0.06960314514139136,True,0.32962321776863257,0.20097275598193987,11.93925013602018,0.02153410217767046,0.09912650793166862,0.497202609768273,51.67857142857143,49.36585365853659,3.26412935720428,45,7.434488094875146,0.3369048982878896,0.16785714285714307,-4.0
0.5194950619417628,0.0993038155067741,True,0.35827907299775297,0.24362195797302402,9.53812093161309,0.020283813547656206,0.09400891796652179,0.44721343706727906,51.857142857142854,50.048780487804876,3.214913749218462,46,7.050668847489134,0.3017377984096707,0.18571428571428542,-2.0
0.6044327575551733,0.1076661913182065,True,0.3198093862106862,0.23617920423552374,7.3155375801019,0.02785435171629145,0.09131824158794455,0.588826900788592,51.71428571428571,50.390243902439025,3.0988443618203205,47,6.848868119095841,0.295240889577488,0.17142857142857082,0.0
0.5754504825685478,0.07810292162550705,True,0.38799438811413145,0.20905293554157037,11.515927797127999,0.031291704798708075,0.0943013270621684,0.6816406929712112,51.357142857142854,49.90243902439024,3.0988443618203205,48,7.0725995296626305,0.3076139817510835,0.13571428571428543,-4.0
0.5506391671202361,0.05494896063906473,True,0.33533365473627474,0.21800738060697528,11.800151554652912,0.028079568260397036,0.09751101722588572,0.6248324562610972,51.53571428571429,48.48780487804878,3.134864988204977,49,7.313326291941429,0.3332538341400542,0.1535714285714292,-4.0
